Paper_ID,DOI,Journal,Year,Polymer_type,Polymer_conc_wt,Polymer_MW_kDa,Blend_ratio,Solvent_system,Solvent_ratio,Solution_viscosity_Pa_s,Solution_surface_tension_mN_m,Air_pressure_bar_std,Feed_rate_mLh_std,Working_distance_cm,Nozzle_type,Inner_nozzle_diam_mm,Outer_nozzle_diam_mm,Nozzle_protrusion_mm,Temperature_C,Humidity_pct,Collector_type,Collector_speed_RPM,Collection_time_min,Additive_type,Additive_loading_wt,Additive_particle_size_nm,Fiber_diameter_nm_std,Fiber_diameter_SD_nm,Fiber_diameter_min_nm,Fiber_diameter_max_nm,N_measurements,Bead_defects,Fiber_morphology,Fiber_alignment,Mat_thickness_um,Tensile_strength_MPa,Youngs_modulus_MPa,Elongation_at_break_pct,Contact_angle_deg,Porosity_pct,Crystallinity_pct,Antibacterial_activity,Application,Data_source,Comments,intrinsic_viscosity_dLg,c_star_wt_pct,c_over_cstar,Solvent_ST_mNm,Solvent_BP_C,Solvent_density_gmL,log_diameter
GonzalezBenito2024,10.3390/nano14020196,Nanomaterials,2024,PLA,10.0,75,NR,DCM,NR,NR,NR,2.0,15.0,11.0,concentric_glass_aluminum,0.5,1.0,2,NR,NR,rotating_drum,200,NR,hydroxyapatite,5,200,400.0,150,NR,NR,NR,no,smooth,random,NR,1.2,30.4,13,NR,80,26.1,NR,tissue_engineering,Table_2_Table_5_Table_3,PLA_10wt-pct_w/v_DCM;feed_0.25mL/min_converted_to_15mL/h;HA_particle_size_<=200nm;crystallinity_before_cold_crystallization_Table3;PLA+5pct_HA;MW_backfilled:PLA_NatureWorks_typical_Mw~75kDa,1.9732914063844191,3.8246605579401596,2.6146111134593553,27.84,39.6,1.325,5.991464547107982
GonzalezBenito2024,10.3390/nano14020196,Nanomaterials,2024,PLA,10.0,75,NR,DCM,NR,NR,NR,2.0,15.0,11.0,concentric_glass_aluminum,0.5,1.0,2,NR,NR,rotating_drum,200,NR,hydroxyapatite,10,200,360.0,160,NR,NR,NR,no,smooth,random,NR,1.07,38.0,12,NR,80,28.6,NR,tissue_engineering,Table_2_Table_5_Table_3,PLA_10wt-pct_w/v_DCM;feed_0.25mL/min_converted_to_15mL/h;HA_particle_size_<=200nm;crystallinity_before_cold_crystallization_Table3;PLA+10pct_HA;MW_backfilled:PLA_NatureWorks_typical_Mw~75kDa,1.9732914063844191,3.8246605579401596,2.6146111134593553,27.84,39.6,1.325,5.886104031450156
GonzalezBenito2024,10.3390/nano14020196,Nanomaterials,2024,PLA,10.0,75,NR,DCM,NR,NR,NR,2.0,15.0,11.0,concentric_glass_aluminum,0.5,1.0,2,NR,NR,rotating_drum,200,NR,hydroxyapatite,2,200,380.0,150,NR,NR,NR,no,smooth,random,NR,1.01,22.5,14,NR,80,31.3,NR,tissue_engineering,Table_2_Table_5_Table_3,PLA_10wt-pct_w/v_DCM;feed_0.25mL/min_converted_to_15mL/h;HA_particle_size_<=200nm;crystallinity_before_cold_crystallization_Table3;PLA+2pct_HA;MW_backfilled:PLA_NatureWorks_typical_Mw~75kDa,1.9732914063844191,3.8246605579401596,2.6146111134593553,27.84,39.6,1.325,5.940171252720432
GonzalezBenito2024,10.3390/nano14020196,Nanomaterials,2024,PLA,10.0,75,NR,DCM,NR,NR,NR,2.0,15.0,11.0,concentric_glass_aluminum,0.5,1.0,2,NR,NR,rotating_drum,200,NR,none,0,200,370.0,140,NR,NR,NR,no,smooth,random,NR,1.07,19.0,15,NR,84,25.8,NR,tissue_engineering,Table_2_Table_5_Table_3,PLA_10wt-pct_w/v_DCM;feed_0.25mL/min_converted_to_15mL/h;HA_particle_size_<=200nm;crystallinity_before_cold_crystallization_Table3;PLA+0pct_HA;MW_backfilled:PLA_NatureWorks_typical_Mw~75kDa,1.9732914063844191,3.8246605579401596,2.6146111134593553,27.84,39.6,1.325,5.91350300563827
Pakolpakcil2024,10.1007/s12221-023-00452-w,Fibers and Polymers,2024,PBS,9.0,110,NR,chloroform/ethanol,3:1 v/v,NR,NR,3.0,60.0,30.0,22-gauge_blunt_tip,NR,NR,NR,22,45,rotating_drum,100,60,none,0,NR,199.0,115,NR,NR,100,NR,smooth,random,309.1,0.22,0.11,27.7,NR,NR,NR,NR,filtration_N95,Figure_3b_Table_1,PBS60_9wt%_60min;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.531346131069194,25.9525,65.5,1.314,5.293304824724492
Pakolpakcil2024,10.1007/s12221-023-00452-w,Fibers and Polymers,2024,PBS,9.0,110,NR,chloroform/ethanol,3:1 v/v,NR,NR,3.0,60.0,30.0,22-gauge_blunt_tip,NR,NR,NR,22,45,rotating_drum,100,30,none,0,NR,199.0,115,NR,NR,100,NR,smooth,random,130.3,0.21,0.19,30.3,NR,NR,NR,NR,filtration_N95,Figure_3b_Table_1,PBS30_9wt%_30min;N95_compliant;BET_13.35m2/g;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.531346131069194,25.9525,65.5,1.314,5.293304824724492
Pakolpakcil2024,10.1007/s12221-023-00452-w,Fibers and Polymers,2024,PBS,10.0,110,NR,chloroform/ethanol,3:1 v/v,NR,NR,3.0,60.0,30.0,22-gauge_blunt_tip,NR,NR,NR,22,45,rotating_drum,100,NR,none,0,NR,315.0,177,NR,NR,100,NR,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration_N95,Figure_3b_Table_1,concentration_screening_only;time_NR;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.812606812299104,25.9525,65.5,1.314,5.752572638825633
Pakolpakcil2024,10.1007/s12221-023-00452-w,Fibers and Polymers,2024,PBS,9.0,110,NR,chloroform/ethanol,3:1 v/v,NR,NR,3.0,60.0,30.0,22-gauge_blunt_tip,NR,NR,NR,22,45,rotating_drum,100,15,none,0,NR,199.0,115,NR,NR,100,NR,smooth,random,89.9,0.13,0.35,20.3,NR,NR,NR,NR,filtration_N95,Figure_3b_Table_1,PBS15_9wt%_15min;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.531346131069194,25.9525,65.5,1.314,5.293304824724492
Pakolpakcil2024,10.1007/s12221-023-00452-w,Fibers and Polymers,2024,PBS,8.0,110,NR,chloroform/ethanol,3:1 v/v,NR,NR,3.0,60.0,30.0,22-gauge_blunt_tip,NR,NR,NR,22,45,rotating_drum,100,NR,none,0,NR,224.0,133,NR,NR,100,NR,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,filtration_N95,Figure_3b_Table_1,concentration_screening_only;time_NR;MW_backfilled:PBS_commercial_grade_typical_Mw~110kDa_Showa_Denko_BioPBS,2.140492246802971,3.5554205288387672,2.250085449839283,25.9525,65.5,1.314,5.4116460518550396
Yang2025b,10.3390/ma18102303,Materials,2025,PA66,26.0,30,NR,formic_acid,NR,NR,NR,1.75,4.5,50.0,concentric,NR,NR,NR,NR,NR,rotating_drum,250,NR,none,0,NR,590.0,NR,NR,NR,NR,no,smooth,random,NR,NR,NR,NR,NR,NR,NR,NR,CO2_capture,Figure_3a_text_p5,single_SBS_condition_only;BET_surface_area_17.31m2g_for_pure_PA66;diameter_590nm_from_SEM_Figure3a;pressure_175kPa=1.75bar;WD_50cm_from_needle_tip;paper_focus_is_CO2_adsorption_not_fiber_optimization;MW_backfilled:PA66_commercial_grade_typical_Mw~30kDa,1.166250952891973,7.028265478497452,3.6993480225733375,37.67,100.8,1.22,6.380122536899765
Selvam2026,10.1021/acssuschemeng.5c13803,ACS Sustainable Chemistry & Engineering,2026,RSF,10.0,660,NR,formic_acid,NR,NR,NR,5.1711,6.0,25.0,concentric_coaxial,1.6,2.69,NR,25,NR,rotating_drum,250,NR,none,0,NR,306.6,134.7,NR,NR,NR,no,smooth,random,NR,NR,NR,NR,NR,NR,41.8,NR,tissue_engineering/wound_healing,Figure_7a,RSF_neat_10wt%;pressure_75psi_reported;MW~660kDa_from_Method_III_Mark-Houwink;inner_nozzle_ID=1.6mm_OD=2.11mm;outer_nozzle_ID=2.69mm_OD=3.4mm;CNC_loading=0wt%,1.2441422939690117,6.588250677763366,1.5178535986421942,37.67,100.8,1.22,5.725543966437714
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,12.0,93,NR,water,NR,NR,NR,5.0,45.0,20.0,concentric,0.45,1.37,NR,60,NR,static_plate,NR,15,none,0,NR,1000.0,NR,900,1100,NR,no,wavy,random,NR,52.5,NR,31.7,NR,NR,NR,NR,biomedical/antimicrobial,Figure_3a_3e,HA-SBS_heat-assisted_SBS;collector_temp=180C;chamber_temp=60C;PVA_Mw=89000-98000Da_midpoint93kDa;diameter_0.9-1.1um_midpoint_1000nm;no_additives;crosslinking_degree_72pct;E=52.5MPa_TS=4.2MPa_EB=31.7pct,0.8585948521391796,11.646936823677791,1.0303138225670156,72.0,100.0,1.0,6.907755278982137
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,12.0,93,NR,water,NR,NR,NR,5.0,45.0,20.0,concentric,0.45,1.37,NR,60,NR,static_plate,NR,15,GNP,1,NR,1500.0,NR,NR,NR,NR,no,wavy_bundles,random,NR,74.3,NR,25.6,NR,NR,NR,NR,biomedical/antimicrobial,Figure_3b_3e,HA-SBS;GNP_1wt%_relative_to_polymer;~50pct_diameter_increase_vs_neat_PVA;fiber_bundles_formed;crosslinking_degree_78pct;E=74.3MPa_TS=4.9MPa_EB=25.6pct,0.8585948521391796,11.646936823677791,1.0303138225670156,72.0,100.0,1.0,7.313220387090301
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,12.0,93,NR,water,NR,NR,NR,5.0,45.0,20.0,concentric,0.45,1.37,NR,60,NR,static_plate,NR,15,CHX,2,NR,800.0,NR,NR,NR,NR,yes,wavy_beads,random,NR,49.3,NR,29.3,NR,NR,NR,NR,biomedical/antimicrobial,Figure_3c_3e,HA-SBS;CHX_chlorhexidine_2wt%_relative_to_polymer;~20pct_diameter_decrease_vs_neat_PVA;some_beads_present;crosslinking_degree_73pct;E=49.3MPa_TS=3.6MPa_EB=29.3pct,0.8585948521391796,11.646936823677791,1.0303138225670156,72.0,100.0,1.0,6.684611727667927
Scaffaro2024,10.1177/15280837241295749,Journal of Industrial Textiles,2024,PVA,12.0,93,NR,water,NR,NR,NR,5.0,45.0,20.0,concentric,0.45,1.37,NR,60,NR,static_plate,NR,15,CHX+GNP,2,NR,1000.0,NR,NR,NR,NR,no,wavy,random,NR,61.2,NR,21.5,NR,NR,NR,NR,biomedical/antimicrobial,Figure_3d_3e,HA-SBS;dual_additive_CHX_2wt%+GNP_1wt%;defect-free_homogeneous_fibers;no_bundles;crosslinking_degree_83pct;E=61.2MPa_TS=3.5MPa_EB=21.5pct;Additive_loading_wt=2wt%CHX_listed_as_primary_additive,0.8585948521391796,11.646936823677791,1.0303138225670156,72.0,100.0,1.0,6.907755278982137
Ramos2022,10.3390/polym14194175,Polymers,2022,TPU,10.0,100,NR,THF/acetone,3:2 v/v,NR,NR,0.5,15.0,15.0,concentric,0.5,0.7,2,24,NR,rotating_drum,NR,NR,MWCNT,0,NR,1070.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,126,49,NR,NR,sensors/dielectrics,Figure_3a+Figure_4a,TPU=PBSe:LDI:PD biopolyurethane; 10% w/v concentration; contact angle and porosity from text/Figure4,0.46578538954759163,25.3472429742942,0.3945202249468101,25.223999999999997,62.040000000000006,0.847,6.975413927455952
Ramos2022,10.3390/polym14194175,Polymers,2022,TPU,10.0,100,NR,THF/acetone,3:2 v/v,NR,NR,0.5,15.0,15.0,concentric,0.5,0.7,2,24,NR,rotating_drum,NR,NR,MWCNT,0.5,NR,1390.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,129,52,NR,NR,sensors/dielectrics,Figure_3b+Figure_4b,TPU=PBSe:LDI:PD biopolyurethane; diameter increased with MWCNT addition,0.46578538954759163,25.3472429742942,0.3945202249468101,25.223999999999997,62.040000000000006,0.847,7.237059026124737
Ramos2022,10.3390/polym14194175,Polymers,2022,TPU,10.0,100,NR,THF/acetone,3:2 v/v,NR,NR,0.5,15.0,15.0,concentric,0.5,0.7,2,24,NR,rotating_drum,NR,NR,MWCNT,1,NR,1210.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,126,45,NR,NR,sensors/dielectrics,Figure_3c+Figure_4c,TPU=PBSe:LDI:PD biopolyurethane,0.46578538954759163,25.3472429742942,0.3945202249468101,25.223999999999997,62.040000000000006,0.847,7.098375638590786
Ramos2022,10.3390/polym14194175,Polymers,2022,TPU,10.0,100,NR,THF/acetone,3:2 v/v,NR,NR,0.5,15.0,15.0,concentric,0.5,0.7,2,24,NR,rotating_drum,NR,NR,MWCNT,3,NR,1330.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,127,41,NR,NR,sensors/dielectrics,Figure_3e+Figure_4e,TPU=PBSe:LDI:PD biopolyurethane,0.46578538954759163,25.3472429742942,0.3945202249468101,25.223999999999997,62.040000000000006,0.847,7.1929342212158
Ramos2022,10.3390/polym14194175,Polymers,2022,TPU,10.0,100,NR,THF/acetone,3:2 v/v,NR,NR,0.5,15.0,15.0,concentric,0.5,0.7,2,24,NR,rotating_drum,NR,NR,MWCNT,2,NR,1460.0,NR,NR,NR,NR,no,smooth,NR,NR,NR,NR,NR,127,45,NR,NR,sensors/dielectrics,Figure_3d+Figure_4d,TPU=PBSe:LDI:PD biopolyurethane; electrical percolation at 2-3 wt%,0.46578538954759163,25.3472429742942,0.3945202249468101,25.223999999999997,62.040000000000006,0.847,7.286191714702382
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,Zn(NO3)2,2.4,NR,399.0,178,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT/Zn 2.4; beads present avg 23.10um; in vitro Zn release ~40% in 12h,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.988961416889864
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,Zn(NO3)2,3.0,NR,340.0,171,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT/Zn 3.0; beads present avg 29.17um,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.8289456176102075
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,none,0,NR,306.0,150,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT no Zn control; nozzle inner/outer ratio 0.5; Zn additive loading 0 wt%,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.723585101952381
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,Zn(NO3)2,0.6,NR,379.0,211,NR,NR,100,no,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT/Zn 0.6; Zn(NO3)2 additive 0.6 wt% dry basis; no beads,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.937536205082426
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,Zn(NO3)2,1.2,NR,380.0,169,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT/Zn 1.2; beads present avg 15.02um,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.940171252720432
Natarelli2021,10.1007/s10853-020-05545-y,J_Mater_Sci,2021,PBAT,10.0,126,NR,chloroform,NR,NR,NR,1.4,7.2,40.0,NR,NR,NR,1,27,55,NR,NR,NR,Zn(NO3)2,1.8,NR,330.0,179,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,agriculture,Table1,PBAT/Zn 1.8; beads present avg 27.57um,MW_backfilled:PBAT_BASF_Ecoflex_typical_Mw~126kDa,0.8065763848447902,8.326448491205188,1.2009922370338928,27.14,61.2,1.489,5.799092654460526
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,12.0,50,NR,acetic_acid/water,9:1,NR,NR,3.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,191.0,6.09,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig5c,ESBS_method_electric_voltage_0kV_bovine_gelatin_typeB_bloom250-270_viscosity_79.2mPa.s_sample_G-1230;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.29965386499667007,31.59,116.28999999999999,1.0441,5.25227342804663
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,15.0,50,NR,acetic_acid/water,9:1,NR,NR,1.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,250.1,3.55,NR,NR,100,no,smooth_uniform,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig6a,ESBS_method_electric_voltage_20kV_bovine_gelatin_typeB_bloom250-270_viscosity_98.7mPa.s_sample_G-15120;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.37456733124583763,31.59,116.28999999999999,1.0441,5.521860837883573
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,15.0,50,NR,acetic_acid/water,9:1,NR,NR,2.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,241.1,8.68,NR,NR,100,no,smooth_uniform,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig6b,ESBS_method_electric_voltage_0kV_bovine_gelatin_typeB_bloom250-270_viscosity_98.7mPa.s_sample_G-1520;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.37456733124583763,31.59,116.28999999999999,1.0441,5.485211785187126
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,15.0,50,NR,acetic_acid/water,9:1,NR,NR,3.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,229.6,6.72,NR,NR,100,no,smooth_uniform,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig6c,ESBS_method_electric_voltage_15kV_bovine_gelatin_typeB_bloom250-270_viscosity_98.7mPa.s_sample_G-15315;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.37456733124583763,31.59,116.28999999999999,1.0441,5.436338664445412
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,12.0,50,NR,acetic_acid/water,9:1,NR,NR,1.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,173.2,6.76,NR,NR,100,yes,smooth_uniform,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig5a,ESBS_method_electric_voltage_15kV_bovine_gelatin_typeB_bloom250-270_viscosity_79.2mPa.s_sample_G-12115;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.29965386499667007,31.59,116.28999999999999,1.0441,5.154446996128335
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,12.0,50,NR,acetic_acid/water,9:1,NR,NR,2.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,168.8,6.12,NR,NR,100,yes,smooth,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig5b,ESBS_method_electric_voltage_20kV_bovine_gelatin_typeB_bloom250-270_viscosity_79.2mPa.s_sample_G-12220;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.29965386499667007,31.59,116.28999999999999,1.0441,5.128714582161857
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,9.0,50,NR,acetic_acid/water,9:1,NR,NR,3.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,93.9,1.32,NR,NR,100,yes,beaded,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig4c,ESBS_method_electric_voltage_20kV_bovine_gelatin_typeB_bloom250-270_viscosity_35.3mPa.s_sample_G-9320;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.22474039874750257,31.59,116.28999999999999,1.0441,4.542230386214217
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,9.0,50,NR,acetic_acid/water,9:1,NR,NR,1.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,102.6,0.98,NR,NR,100,yes,beaded,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig4a,ESBS_method_electric_voltage_0kV_bovine_gelatin_typeB_bloom250-270_viscosity_35.3mPa.s_sample_G-910;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.22474039874750257,31.59,116.28999999999999,1.0441,4.630837932736669
Eticha2024,10.1007/s13762-024-05482-2,International Journal of Environmental Science and Technology,2024,Gelatin,9.0,50,NR,acetic_acid/water,9:1,NR,NR,2.0,10.0,45.0,NR,NR,NR,NR,NR,NR,rotating_vacuum_collector,40,60,none,0,NR,100.7,2.42,NR,NR,100,yes,beaded,NR,NR,NR,NR,NR,NR,NR,NR,NR,air_filtration,Table3_Fig4b,ESBS_method_electric_voltage_15kV_bovine_gelatin_typeB_bloom250-270_viscosity_35.3mPa.s_sample_G-9215;MW_backfilled:Gelatin_typeA/B_bloom200-300_typical_Mw~50kDa,0.23916440394970956,40.04620464392592,0.22474039874750257,31.59,116.28999999999999,1.0441,4.612145799724517
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,2.0,22.5,20.0,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,149.0,40,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,147.6,NR,NR,wettability/morphology,Table_2+Table_5,PSF-11 BBD run11; WD=20cm FR=0.375mL/min Ap=2bar; median=146nm; RoF=86%; CA_water=147.6 CA_glycerol=135.2,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.003946305945459
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,2.0,15.0,22.5,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,169.0,49,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-15 BBD center point replicate 3; WD=22.5cm FR=0.25mL/min Ap=2bar; median=158nm; RoF=80%,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.1298987149230735
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,2.0,7.5,20.0,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,226.0,47,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-9 BBD run9; WD=20cm FR=0.125mL/min Ap=2bar; median=222nm; RoF=69%; max DoF in dataset,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.420534999272286
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,2.0,22.5,25.0,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,174.0,42,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-12 BBD run12; WD=25cm FR=0.375mL/min Ap=2bar; median=166nm; RoF=86%,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.159055299214529
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,2.0,7.5,25.0,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,154.0,45,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-10 BBD run10; WD=25cm FR=0.125mL/min Ap=2bar; median=143nm; RoF=89%; min DoF in dataset,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.0369526024136295
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,3.0,22.5,22.5,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,200.0,44,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-8 BBD run8; WD=22.5cm FR=0.375mL/min Ap=3bar; median=196nm; RoF=86%,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.298317366548036
Dominguez2021,10.1002/app.50200,Journal of Applied Polymer Science,2021,PSf,10.0,35,NR,chloroform/acetone,8:2 v/v,NR,NR,1.0,22.5,22.5,concentric,0.6,1,2,24,NR,rotating_drum,200,NR,none,0,NR,214.0,52,NR,NR,80,yes,beads-on-string,NR,NR,NR,NR,NR,NR,NR,NR,wettability/morphology,Table_2,PSF-7 BBD run7; WD=22.5cm FR=0.375mL/min Ap=1bar; median=205nm; RoF=69%,,0.09211299739381178,80.53584006605274,0.1241683204868583,26.404000000000003,60.18000000000001,1.348,5.365976015021851
